id,stockitem_id,animaltype_id
2731,c0041ff8-4616-407c-9809-d658469a1d33,1
2739,15a69786-6a86-4897-ba29-82607401fcb9,3
2747,09faf81d-262b-47ba-9420-c45d3d6d71a9,1
2754,2f50dc64-6488-4e48-aff6-463173da9713,3
2757,5012402f-81be-4e70-958b-227788249076,3
2760,deae8a2f-f4e1-49fe-af4d-252c4de919fc,3
2769,6f633925-1ab7-4c6a-a98e-e04ee940b787,3
2773,32bd4967-2094-440a-9ef3-e091fa683c1e,3
2774,23f8124c-d1a0-46c6-8c8d-e5fe2ed74190,3
2791,c87d7dd6-908a-4fa4-b315-ad6abd25cd8d,1
2792,c87d7dd6-908a-4fa4-b315-ad6abd25cd8d,3
2793,86225fdc-fb01-4e66-98b8-7bd57d9ae513,3
2810,f4a385e7-0215-4249-bf79-fd0891dea0ec,3
2820,306eb880-d122-40d1-91bf-3590fcd5718b,3
2827,09c9f95a-85eb-41e8-ba36-cac11a5dceda,2
2835,e118f6d7-c5f5-4dcb-b046-e593c6baa30c,3
2839,d98c1c33-58d8-4a0c-9c41-97c22f46d0df,3
2841,0dd6788d-8f87-4889-90b5-480846a15812,3
2846,7a7007ac-f6db-4ce5-ae99-a7aebd4ee5bd,3
2866,569126be-7f46-4a34-be3e-5308b7df064e,2
2869,edaf5f15-e965-4e64-b8f9-d9fe66c2c8e3,3
2877,58ac2868-e731-43ec-aa38-ea78d0928994,1
2891,94c2522f-0431-425d-8539-736b81239543,1
2894,6cf2ffac-58a4-4d7d-b6fd-6e0860f45cbb,3
2902,dd516cef-340b-42ff-bbf2-0fb3683173dc,3
2903,009680c3-91c5-4d72-aac6-182b26db5140,1
2905,009680c3-91c5-4d72-aac6-182b26db5140,3
2908,f530b6a9-d692-487c-8406-c1deb19fb15b,3
2923,ec7c51da-5de5-42e9-9c7f-744e89e1f24c,3
2938,c01312d8-d783-4877-9c7e-c728032c7c80,3
2943,9066e88e-3401-40c2-985f-1d224775c700,3
2953,a11744a9-5d77-4a35-9045-1178ca4543d8,3
2954,c3b6730a-d1ea-4f5f-a14a-d85d20f15015,3
2957,8ada4ede-8d5c-4adf-a978-6a4699981868,1
2963,b6b01504-d51b-4780-85dc-ef3041e7848b,1
2969,42ac3a6b-bdf0-4a8e-b3c5-493265a67f16,3
2979,8a87d785-b8d2-4133-ac73-b16e26cf1c1b,3
2987,e3990fe3-38f2-484b-a4c2-a6631b263468,3
2998,b6d5a6b2-b409-4cd8-97fc-648219a1d888,3
3011,a8fb7861-2033-42a1-b9a4-0857ed312823,3
3022,220f82c4-4228-4b83-8fe8-e56ff0eeab29,1
3032,4b9e84ab-a381-4ee0-b086-ac1dfa0e1e01,3
3040,3fa518fa-b91c-455f-9942-458695645ddc,2
3043,d6979b85-312a-4d1b-a86b-c8f359078fb9,1
3048,23662639-c359-4bb5-9983-29b3acf72cd1,3
3057,ecbed865-a300-4d6e-bac7-707b10ba910b,3
3060,4e0ecc03-671f-4778-9f83-020d40aaf7da,1
3065,ced7b10f-fe54-44b4-b769-0e9eba3eca4c,3
3068,9f9a77de-ac48-4c3b-976e-891fc45b5598,3
3073,9255e9a9-ce68-42cd-ab55-d6139da60fae,2
3076,12e3b654-64fb-434c-b5e5-d0a7b62b3571,3
3086,173433ef-6b62-45a0-a31a-f9b8110d3e28,3
3091,3a156aa2-75d6-43bb-a76c-9ba64ffac3f0,3
3095,53a40f12-6a78-432d-a80e-bd50a8e17142,2
3097,f2720d46-7e55-49fa-9d5b-c842731cffbd,1
3103,a04bcd47-08a7-447f-84a3-cd0f4420ff5e,3
3104,ea290d1b-a509-4082-9b14-a85c1c015370,2
3110,e2dbd6f8-c334-4a90-93a6-12deee3d388c,3
3112,196b2848-845e-42fc-a11c-e346c94628ab,3
3122,d3d4205b-0702-41f6-a4f9-083c982a15ff,2
3136,b0040188-7fb2-472d-992a-1cfe4913856a,2
3149,88262c43-0843-43b4-81b5-fdbf5feea2e6,3
3158,6dcf1ab4-dd60-43d8-a3b9-e18def9a1b0e,1
3172,2563c6c0-eabc-4392-ac58-39234582aeda,3
3197,7b56c57c-de14-4b16-89c6-ca776fe50d82,3
3209,c5eaab68-bf9c-4b22-9894-ef8cbaa3d377,1
3210,c5eaab68-bf9c-4b22-9894-ef8cbaa3d377,2
3212,a9e0ee07-ceda-4314-91fc-3204a054ea90,2
3216,c9b1d64e-fa08-483a-9009-7937ed86cbee,3
3225,dbfb6255-3b0a-41c5-8e85-b22f03fe13fb,2
3231,cc406ee0-3c8e-48ed-98e2-387ea6158350,3
3242,a3b1f499-4017-4d5b-b9b6-0f5fb333ceee,1
3253,8c8f6a35-7eeb-4d84-9edb-6378f14388fc,3
3255,bd2e8a3d-b8f7-4593-a344-95c6a469279e,2
3274,9fee9e30-720c-437a-8032-2b2d51ebb7ac,3
3284,e19a4951-fb47-408b-8377-83eb7254182a,3
3292,b76c4e83-da3d-4921-a2dc-5254f144d04c,3
3300,a839f706-52b2-4be7-a226-67ca01b102f0,3
3314,a33f6cdb-13c7-41c5-93d8-77b778d1dddc,3
3317,56a10ee8-6e6b-427e-ada6-a868ced348a3,3
3332,c98d3b2c-ecac-4609-a380-ae44b9e65220,3
3354,ebea19c9-44d6-4e8d-8d45-218530bc4ae3,3
3365,47020f1e-6a08-4096-a82c-526c298ee3e6,3
3368,5f357ff6-e58e-45be-ba1c-fb40bef2ee32,3
3369,40b582b3-eeff-421f-b4c2-edc2f2e2eaf1,1
3376,8b3de722-5035-48e8-80ef-e40b11aa8855,3
3379,e5bd7c6e-c357-4a76-9275-0c8b613efdd0,3
3396,e3f0d425-ae30-48b1-a411-fcac1682f005,1
3415,15de5fea-913a-4a41-a95c-8c989f649df8,3
3416,8d5be9df-1a59-4051-a38d-58cf732624b6,1
3431,de5111b3-e3f6-47d5-8da1-8040d51ef7f5,3
3434,14efcab3-304e-4a87-98d5-4b2bd82eeb05,3
3441,7ec1c582-131c-4295-b15b-9d9ea2df06f7,2
3445,c5e953de-1598-49d2-a976-62a0ee328185,1
3451,55b2b79d-c08b-449a-bdd5-1f85038d56c3,2
3452,55b2b79d-c08b-449a-bdd5-1f85038d56c3,3
3455,662baf9b-5fcb-4a16-a29e-37bf123f5809,3
3463,94f0c6e7-def5-4c16-9f9b-cd9db9864dd7,3
3475,64ee070d-98a3-4751-ac06-b09d8c50e206,1
3485,065908d1-0fc3-4e7a-bc26-d6108de5052d,3
3488,30f009e3-e000-422d-a7ec-a03549ac15a9,3
3493,8ea4c263-fc5f-4c3b-bbc7-a57791525d36,1
3494,8ea4c263-fc5f-4c3b-bbc7-a57791525d36,2
3503,ba634510-2042-4af4-bf74-0fa2b8ba899a,2
3509,a75d8e22-e241-4f9d-bcdc-d22372bd52bb,3
3516,f07c147a-19f7-4a4c-8ed6-fbce41a9481c,1
3518,711179ae-13e8-4bb8-bafc-2413254d87e6,1
3545,d024831b-b0c7-4a04-a500-c39ac3129262,1
3567,d2d05d7a-3abc-4c2b-b68c-d01dcf4872d9,3
3571,7da2e58a-3ede-4cae-b948-ba3a2785db6b,1
3574,4948c1b6-5649-4e14-8223-91781cf57639,1
3577,bea0e0d6-6ec6-4661-89fb-11870e639c7c,2
3587,3d12a421-83b9-4b7c-9c1e-3898089eb228,1
3589,90eafb71-0cec-433f-bff2-2c424fb48c91,1
3591,6f895b1f-deed-4732-ac81-71f971727169,1
3615,e5d7298f-368e-4871-8b57-28e98b10e31f,3
3617,078aa746-644b-4610-b534-400a444ef7af,3
3632,739cdbac-1404-4e6c-92cb-f2f3c752ebd9,1
3647,f43c1ec1-e87b-4d86-a9eb-d4e20b41a160,3
3668,eb1ef058-5710-456b-ba1b-06723cc702dd,2
3674,85bfca07-de8d-4d60-a3a8-624e8dd7e09a,3
3688,7ea8af0c-2d9f-4a96-8ddb-b69c09b39f02,2
3692,e0149957-45b6-48eb-8fb2-fb94bddea83a,3
3695,89a2433c-3db9-46a7-91f9-40bb8c685b73,2
3707,426fe0f7-09b1-43ed-83b3-6fb947704c7a,3
3709,3ee19b93-8537-422f-bc2b-5d4b52bb170b,2
3714,c5bdf936-eda7-4105-9392-04ac39432d3a,2
3735,d31da272-aec3-4d7a-bc59-43a9ed6726ba,2
3753,3d1470f0-ab06-45ed-be1c-2825486f0f6f,3
3764,d9869c6f-b3eb-42ba-b513-0d571c1931cf,2
3791,498bb496-2904-4982-bcae-b38f46696b54,2
3795,cfc8b8f5-9f25-46e6-ba88-9dfb19a8ef46,2
3802,dbd8f771-6c48-4371-9d9c-09b9244daa37,3
3806,3dfb5b0c-c166-4674-a022-5c4ab228efd5,3
3807,769fe3ae-5ffa-48f8-bb49-7fc1d6301168,2
3810,fa818ba7-642f-4889-b42f-22cfcf512275,2
3812,04c4686a-6a5c-42a4-a570-d93bba4e9e3a,2
3814,47ea9997-0af2-4795-a0b6-bdd8b63431a4,2
3815,47ea9997-0af2-4795-a0b6-bdd8b63431a4,3
3820,a18987d3-9c26-49e6-813e-e92958b7ee77,1
3829,a3e5a811-a528-4510-a2cd-5faa28c918c9,3
3847,114f4510-4707-4333-90fe-54898cff582d,3
3864,c4a2a054-b134-4f84-b39d-ea1893db015b,1
3885,361a358c-c3c3-4616-ad36-9c1fbf27d417,1
3891,6c790ecf-9da9-46bc-8f54-9585ecb110ff,1
3892,6c790ecf-9da9-46bc-8f54-9585ecb110ff,3
3893,7acf7d32-87a5-4e09-ad3c-b6f29d497a78,3
3899,a3c6dc9b-5612-442d-a079-71f0fcd0a913,1
3920,b1f8d839-99c1-43d5-b62f-47cc52e8a6a3,2
3921,b1f8d839-99c1-43d5-b62f-47cc52e8a6a3,3
3936,844f1007-b64f-428d-a35f-29c9c8792956,3
3961,b214acb4-d0c2-458c-8d57-47d8552d3147,1
3966,10fd493c-f9bc-4f9c-9e54-874a5529f331,3
3981,b1153c40-badb-404d-b729-9079b11cc1ff,3
4009,6989dcdf-47ed-4edf-8fb6-8676efc24ac2,1
4010,6989dcdf-47ed-4edf-8fb6-8676efc24ac2,2
4012,e27034e6-9278-433f-828c-a50387ddf6d9,1
4017,b765936b-dfa5-4acb-87e1-dbf0309c6141,3
4043,f6672625-3d67-4a97-8bbe-c2152a12bc50,3
4044,c63d35c0-3729-47b7-8197-db7bc8bf59f3,3
4047,a3b5d11f-df3a-4e9b-8dba-3cfa3d9dbcef,3
4048,6af79a63-f6d5-4058-9af9-8585966a438f,3
4049,df18d8e6-8794-4013-908d-cfbc9f53df8f,3
4063,2fcfdce9-a825-44a4-a2ef-ee490e0724f3,2
4076,c5146889-ee10-40e3-b9e4-c1324f86f121,2
4082,b5875c5a-f24d-4b98-9e60-e02f5a5fcbc4,3
4083,6c28c0da-95ac-4823-ad68-5f9889e94487,3
4084,73c05b4a-9314-47e3-82e7-014e2a1c7f1c,1
4096,d52bb330-c8f7-4029-8dff-56ce24300e53,3
4098,4339c39f-ab51-41ce-bca3-b5f02959a219,1
4102,0c9881af-55e3-4b7e-ba0d-e2f0929759c7,2
4104,db1ed59d-479e-4a5c-89b4-5f1fb5c8c0c4,2
4137,07f4941e-1212-4a95-a8c8-c365b0fc6203,1
4142,9d83a353-f1b8-432f-a987-a36b00ad8aa0,3
4151,446aea5c-4cf7-4c93-b07e-13717a0a4057,2
4157,a62734ae-88e2-407a-8050-30130495539c,3
4160,0c6d2a14-dd04-4ecc-910e-00c1ce1ff959,3
4161,bf936f7d-c688-4ffb-aab1-ca8ccc288868,2
4165,eaf4709d-96f1-460a-bdda-d05ce9f2f5fa,2
4169,c9795c01-63a6-43d3-a5df-979eb19e7689,3
4173,576732fd-c773-4a5f-9d94-e3ba1fcc5183,3
4195,921b1c73-402d-4fd5-a541-7caf80b6a9b0,1
4204,890ce79c-0cfd-462a-b928-7b9342fb8f4a,3
4205,d4028c74-5619-49a0-b1b4-a3e52e05507e,1
4208,0b455baa-61d8-4944-9f5d-c6cf5bdba649,1
4210,0b455baa-61d8-4944-9f5d-c6cf5bdba649,3
4214,485d0a48-0a92-4948-8448-750d332d34c1,3
4218,00e81ffc-108f-49e4-b0b0-b4e780bc96bd,3
4242,f974f0ac-8b8e-4602-a59e-2da3087b256e,2
4253,0671e1da-90e0-49f7-9924-4d53024a46e1,1
4261,713a2998-3497-4115-81ee-a1b800582422,2
4264,160780bc-02ba-4b00-8114-6bd970ddca4c,2
4267,aa42bad8-00dc-4a53-a45e-7e40e4691a5f,2
4282,9ad6618b-1c4a-48b7-9728-3e0147e74394,1
4289,22dee408-2473-40ce-a773-9d38ddbc61d5,3
4296,69d84ba3-285a-44ee-8931-2ca9b9a02c3a,3
4309,dc0555b4-515f-49fd-8265-930e74a1240a,1
4336,21e5652d-d30f-4b64-b89c-1cacc1752faf,3
4342,cd93520e-aff6-44c6-9d57-2a73616e14fd,3
4347,a827c0dd-42de-42d3-bb6b-d6b682092293,1
4348,a827c0dd-42de-42d3-bb6b-d6b682092293,3
4356,b17a3099-6955-4506-9d59-66418f3bd60d,3
4364,dba0bf80-1207-43d4-ba35-4f4166e2720d,2
4370,8cd761ae-f0db-47d3-a4db-7772daa91a83,1
4374,16a49a96-a852-4c03-af2b-0e7cc1514377,3
4381,c2834f27-e4fe-4494-9022-4bccec836d30,3
4387,4a8564c9-6d89-4710-bf6c-07673cfae363,3
4390,ed4edc07-df31-4677-8bf0-8add850e9b80,3
4394,3105d800-ab43-42e8-9481-684045003324,3
4396,aa28fbec-49a3-4b97-85d3-baf7269d1d9c,3
4397,7f3de5ea-c947-4f9e-a8f7-3f079b2b170a,3
4412,0f0dd8e5-bccb-44d8-ba5f-84a499851d06,2
4413,0f0dd8e5-bccb-44d8-ba5f-84a499851d06,3
4427,0addde3c-97c5-4513-bf2a-198bdeb2e589,3
4447,6bb73131-9dfe-49d0-bb22-42d60a8b857f,3
4457,473ac702-00e7-4d7b-a709-159901002ac0,3
4469,1e396de3-164e-4d15-a221-6da17de8a9e3,2
4471,29bba621-af97-4b90-825b-5b39a72b4543,1
4476,4d053335-594d-4a62-a8bf-0d02af409e70,3
4479,f6160b1e-a540-4d4a-9027-3d13230b05d6,3
4498,35899b90-c2db-42e6-8f96-6e7d54b6069d,3
4507,e89f9c88-3e4b-43b3-8b54-0089f8b99fe5,1
4510,10198582-76d6-4e22-8b57-8f8eca3f52d5,2
4530,9f9c14d9-2510-4bd9-806e-1f9979fc0152,1
4543,aee7fa9a-2ed5-49ff-9205-c5100aa5ca0f,3
4544,e8b012ad-6198-433b-b5b6-9563ddf0b839,3
4548,9408cf92-c98b-4ed9-8b88-8a37a69632ea,3
4883,667e6125-2720-4e76-8354-454f46b70c4e,3
4894,6ac988ae-aa62-4898-9ecd-bd60bc39e0e2,3
4579,60811026-13d1-43d2-83b5-b14a370e9311,1
4595,e6aaf1f5-7052-4b49-ae0b-0a40a49d3311,1
4596,e6aaf1f5-7052-4b49-ae0b-0a40a49d3311,2
4607,e843f233-56a0-4fe5-96e4-f8ad51ec1932,2
4608,e843f233-56a0-4fe5-96e4-f8ad51ec1932,3
4611,dee5a5c6-fd31-4913-8955-3b603d9fb4df,3
4616,7ce8ac3f-639c-4a0f-9239-1c6833aa4029,2
4621,9d3fc786-414f-448a-ae3c-ca0b07aab428,2
4629,1804afa1-3bcf-4e18-b0fb-190891119b00,1
4631,1804afa1-3bcf-4e18-b0fb-190891119b00,3
4635,74de24be-49a3-409c-a0b9-e61b420a91e7,3
4648,9901c238-d9f4-4b10-9dfc-9e4eef523dcf,1
4653,52b68721-a316-4598-bc8e-489e3f56b715,3
4659,7aeb39df-e902-4129-a5a4-4ac032f7c210,1
4660,7aeb39df-e902-4129-a5a4-4ac032f7c210,2
4897,6716f35b-6f16-4dc6-ac28-ec871224b2bb,3
4687,0f35ecf1-67ee-4773-a9cf-f190cf763ceb,3
4700,f4fab66d-f1f9-465b-a5e3-c2ff55f7bd71,1
4705,1735a5a0-5bdd-4015-bd64-696fc6e2fc93,1
4709,f49a1dae-0982-4259-947a-1522f48f7e1e,3
4710,5114f801-e1cc-480c-860a-f45e49a07b99,1
4712,5114f801-e1cc-480c-860a-f45e49a07b99,3
4721,50bc45d8-7bb8-473a-a233-48103c3800a2,3
4738,9e42feb0-d001-4579-b270-314ac59f7fd2,2
4739,9e42feb0-d001-4579-b270-314ac59f7fd2,3
4751,1a0f85e9-3c1d-4b1a-a479-ccd204f43c1b,3
4762,efdab86b-d285-4777-bddc-8b7c44eb4f8b,3
4771,89659158-dd57-430a-a1f3-79704fc1bdb8,2
4772,89659158-dd57-430a-a1f3-79704fc1bdb8,3
4801,de7674fd-cae7-483e-9499-3234a428e99c,2
4818,c6f25235-1727-44b1-8911-51f765fdc7cd,3
4828,37fb14dc-3577-44c0-b184-08bd5fb87c72,1
4831,c0cd70b7-0405-404d-96d4-a8a255ebb93c,3
4834,3b8b295d-c51a-4ba3-b189-58ac8e6f10bf,3
4851,e6080691-4c45-4424-9419-b9e431f30fb9,2
4858,bcb4e19c-9d7e-4de3-b6ea-69d8d6fa9724,3
4887,60a7fa31-439e-42fa-93d8-8b8cd74fc67a,3
4912,98e5b2de-94f0-49e3-a086-3804b3ba74f1,2
4914,1e87c1ed-04f6-47a5-8075-e99d6de25509,3
4927,b935f332-be55-41df-ada8-58c4165fe779,1
4940,43f01035-b905-4a2d-8445-0a0114ca21e2,3
4943,9b118604-ae47-4df7-a462-fe17457ee123,1
4944,9b118604-ae47-4df7-a462-fe17457ee123,2
4960,2c5e4d19-af6f-4464-8d16-e5f387a73468,2
4979,308e4631-1dee-4a3e-90a2-b71920d7fa0e,2
4996,cb33dedc-0695-47f8-adb5-319e8f079501,3
5002,97800e78-485a-4961-a1b4-bb343d7d3d13,3
5003,91ebe34b-e89f-4153-8149-168c8fb06c3c,1
5006,b87d37ac-82bf-40d8-99f5-f27fd4b20590,2
5024,80e857ad-a731-4e70-a4db-0df08605cb89,2
5040,c7fc474e-236d-431f-b4de-000d46de4a33,1
5047,485d0e7e-ab50-4533-8976-f0a0ce4d8fda,1
5097,88a6fb7d-b08d-4486-ac13-aab1fabc2b83,3
5112,4cecef29-d8a7-4445-94ce-3a63d63830f2,3
5116,b000a1de-9ac0-49b8-ac6f-3246a158c9f0,1
5128,9cd604cd-44c4-4a4d-9247-58c04085b143,3
5130,19db0844-2bf7-4c91-bbc9-014431473504,2
5138,e5ad2045-9a77-4468-a1e4-f480a4415fdf,3
5142,122c75c0-e8e7-4c7b-9a5f-b75eb296e2f1,3
5146,e09140b8-0143-4520-b964-77d028b40101,3
5147,4d2e49a2-ae47-4d37-b4bd-5ccf5b08a61d,1
5154,05b108d5-a1b1-4ecd-bcff-fb080e242170,2
5157,645e348e-7a91-4566-bf57-715364e3c530,2
5169,ebb393d5-ad50-4592-8ed2-cffea158572a,1
5181,5ca15626-59af-4cff-9615-9cc938c3f391,3
5189,808ff72e-cba8-4278-8d6b-247d33884699,3
5190,98f58122-c75d-4ca4-ae35-49aa650b91ef,2
5192,d2f21d91-4f3c-47d9-80ba-39906aa23b35,1
5198,9afc330b-cf70-4244-a1db-1fb0fa7630af,3
5199,3303c91b-1628-46c3-8194-7a9fc5550d6f,2
5208,bf3bbe2b-8215-4a3d-abb2-907d810c7c8e,3
5220,5c832d44-d78e-438a-b0cd-0afeb70aa42c,1
5221,5c832d44-d78e-438a-b0cd-0afeb70aa42c,2
5229,9b909f27-7e8e-46dd-9e50-919032351f5d,2
5235,bf6b8a3e-47b4-44fb-9303-94f79ab38b0b,2
5246,dcaff24d-fd32-4ae1-a1cf-293a22135e05,3
5252,fa1c0b3d-87aa-4b2c-844d-bad94de61b35,2
5267,ab0b0eb7-980d-4b74-920d-50a4cf019c87,3
5269,4138fbff-6bca-4b67-abec-677a97755d22,2
5289,aa05c7de-ab94-400b-84b6-b8852dcdf05a,1
5300,c718ce2a-d623-4436-84f6-dc6f60f353fd,3
5305,d42b468c-ef42-412e-9e06-9d3ad4be8f76,3
5325,2b8bea40-f315-46e4-a022-b9afc2ef624f,3
5330,4b0746f4-7e95-45c7-bc07-d7f124c473c7,3
5332,cf4f32a5-5872-4d15-84b7-763212ad4cef,2
5344,d1a61e4f-9397-4d55-9820-bfc7aee27ba2,3
5348,16d22de5-dc6b-422c-9e4a-cb1c62a6a12e,1
5350,16d22de5-dc6b-422c-9e4a-cb1c62a6a12e,3
5363,4d569ea8-75a2-435b-b8c1-5aad09317ba8,1
5364,4d569ea8-75a2-435b-b8c1-5aad09317ba8,2
5367,7b466365-ae47-4a3a-a2c5-4c77b12eadd4,3
5391,00d4d38d-50a6-4f35-8540-f6be266e637b,2
5393,c5c4fc40-699e-46f0-b480-562742bec3d1,3
5403,019d4bad-2bf1-403a-abe5-64c5575a4b0c,3
5406,23347195-ec9d-41ae-9b83-654f437b7efd,2
5407,23347195-ec9d-41ae-9b83-654f437b7efd,3
5410,009d1c13-7a7e-4ae2-a180-4342b78b3875,3
5414,a75ccf95-5ebd-43a8-87e6-17907909033d,1
5418,cb38daea-5e92-4b4e-8db2-fb8ec239b853,1
5420,cb38daea-5e92-4b4e-8db2-fb8ec239b853,3
5443,90496200-3457-48b3-936e-836db60fa35f,3
5467,39bec4e2-eae9-4a81-92f7-037311641e25,3
5470,b3c094e5-f96d-48d5-aca2-466731c13517,3
5618,aa6d2a43-3810-4256-a04b-e382cf9454ce,1
5620,aa6d2a43-3810-4256-a04b-e382cf9454ce,3
5631,e1fd0bd6-d9ee-4232-8ab4-0631998be35a,3
5643,c8f7c3a1-eb9e-43db-89a4-8334df66cc7d,3
5646,f47ed172-719c-4c78-82a1-66400f86d23d,3
5658,2df78e2c-440a-4d87-93d6-b50e81b6eca6,1
5661,39b4c057-5a37-46a1-8032-1b728aed0371,3
5696,7d818455-e473-4cfe-b56d-9dcdaedd2781,1
5708,f8543606-9543-4ea9-b346-e08947caa67b,2
5710,8f98cd84-bdbb-40dd-b069-3fa396cd885c,1
5713,b1ebca3e-83ab-4da6-a635-52ae0729e1f9,3
5720,f17f4b95-940f-42cf-be4a-9f8d80cddbb5,3
5727,566a3519-cea7-450c-95f9-3a8a46ec0bf3,3
5731,4209eb27-c7d9-4715-9c35-b7b853206a48,2
5734,987e2f4c-9adb-4385-97f4-d3ad7e6c877a,3
5735,0b2c2266-aefb-4f90-9b72-de58cb4d42b9,1
5774,fe64f729-a923-47b6-9c5a-641409215c42,3
5777,2bfe476b-9a97-4dc2-89fa-adc81a929a93,3
5783,a85f1472-4eac-4688-8280-3279b2f40e80,3
5784,2aba7149-f5be-4ab2-993e-323aa881f61d,1
5788,f67117ef-7b49-4356-acc8-39985b3978e3,3
5804,51c610ee-420b-41fb-afab-5015fd9947d1,3
5805,a85cc7b5-fbbe-4204-a481-2bea9fca9b7f,1
5813,c38156e3-20df-4b95-b3b4-808f6c6bff1a,2
5821,a9768eea-b03c-41ca-b9bd-474da7e516da,2
5830,2d500fbc-9124-4bf7-a510-f4cb0ba178d9,3
5836,7984610e-05ea-47a3-bd16-ed5da3f99777,2
5852,627a9a2c-f416-4550-8d7d-e03ca832af3f,3
5860,1c800cd9-62e7-4b1f-954a-fc1c4e2194be,3
5861,6714454f-665f-46df-945e-c419069d75f8,3
5864,ccf8d2e2-dfc0-4084-b942-bf44c1aa2fb9,3
5870,b865d4e9-ced4-4e1c-b40b-f787d56f8d65,3
5883,ecad26c9-1914-4f44-b37b-4a28850d0b29,3
5886,ad85e8ae-7d76-46c2-84e9-7a9f9a4cbdd5,3
5907,39db5dcc-125e-4249-be0b-f16964019050,3
5920,c3cb33ba-2416-4ba8-af79-afff629509ff,3
5935,823abd00-de51-4a56-b0bd-1e8d6c6254c7,3
5957,f58e17ca-255c-4e5b-aa89-372c44516809,3
5958,78ff1431-e7f8-4ad8-acd7-725b896f1c51,1
5967,80b86d01-a078-4d10-90b5-e2fda5e46ac7,3
5972,84c478b5-911c-467a-b5d1-24c8a5bfbae9,3
5976,a3bcf878-ae34-4b57-86ea-868518de0801,3
5981,9a810334-0841-442f-a958-93573b9ec27f,3
5996,1abb9b93-8951-43a2-b1cb-6fa577d7fc3c,2
6003,242d7f62-73c0-48bd-975c-619ded01834b,2
6008,ffcc3fc5-c193-4e6d-ab0d-46b0d7070ea1,2
6019,386cdf5e-4752-419e-aec1-53f7aff6bb61,3
6027,a737f93e-1c8f-48c2-bd95-721d4180ad3a,2
6039,4ec551f0-6236-4722-ac38-2345e48e5a00,2
6041,c976f975-c521-414c-bf6e-258b0e2cbbaf,3
6044,f77117b8-1a81-4bfc-97fc-a5c27f5277c0,3
6053,a290c13c-73e6-4b02-a558-ac4582f1f30b,2
6062,59af5b9b-5e6a-4d6a-ab87-7fc8e482c81c,3
6071,813e661f-5937-42d4-a1b2-18884648671c,3
6092,0987be38-9b9e-4f86-96cc-39088fb206a9,3
6097,45c80411-34be-487e-8ef0-fbdce95cf472,2
6102,a5f5c4f0-5415-4acf-b93e-753384b9d5e3,2
6113,8c9d053c-6996-438a-b733-6f2bf4210af6,1
6114,8c9d053c-6996-438a-b733-6f2bf4210af6,2
6116,300222e1-81d4-4cdb-8a25-99772460a088,3
6120,f85eae8c-3743-4c46-9569-b28bda3125e9,1
6128,484bc9f6-5a15-4f3d-8110-b3091c02f5dc,3
6131,a4186c1d-db60-4c5d-9a1e-0744224d07c9,2
6135,d99de2e0-8062-4b52-baa9-d4c013ca6099,1
6137,d99de2e0-8062-4b52-baa9-d4c013ca6099,3
6154,708a332b-b6de-48e8-abdf-f4300014f663,3
6155,729553c3-9c6c-492e-8738-e43721c0bb46,3
6163,6869db34-971a-4721-ae0e-93d74a20eb64,3
6175,aa04a185-2c6d-4fb1-a074-b921ca7f166e,2
6212,3bcb8d0e-927a-4994-8663-11acde3c24dc,2
6214,c77155b9-adc5-4bc2-87f9-c5074083310a,2
6227,24c4c2a5-ddf1-4156-9854-bf08c4c13c1f,3
6229,e38d28c9-5caf-44b6-a0be-1acef4545830,2
6231,362b5109-ac74-401a-9fa9-b225b4d8a75f,3
6243,39244d00-66eb-4c7e-ae63-122899541cc8,3
6266,a51d9786-1f0f-47c5-9aea-039d7b2ab995,3
6275,6ab6cf9e-108c-4693-80c0-3feb4a594fee,3
6279,8dd6ade4-4484-42a0-a280-37b7402aa250,5
6288,a3d02a95-c925-44ed-9838-3948e2b8419f,3
6290,99fb6e3d-6960-4b65-ab73-f7c0eb8b2f8a,1
6298,7890bbf1-fa4d-494b-bec6-9b6e726a7a82,3
6306,dbb7f185-dfde-4c1a-ae74-af83a83002c4,2
6321,87839b5c-eb80-4f42-8d07-212e454b160b,1
6338,bb0102ac-555c-4949-9ece-0a612bd33466,3
6340,0e20c912-67b0-42b5-ad7d-19550740ef52,3
6348,8c142588-7606-4ea1-b3ae-a1ca5a4a1c91,3
6351,a5f4464c-0fc9-4314-87e5-9c22c1e85e38,3
6353,495d91ff-21e5-4406-9502-058eb66da216,3
6354,bcf35372-8c4c-44cb-8f05-dbdd7831a9e3,3
6360,2cc68acd-907c-46be-95a4-d86406fa43ce,3
6390,170d1961-a654-452a-9d25-607092dfc6fb,2
6398,41eb1c69-f04c-4419-a703-e3653912f841,1
6404,41c80a69-da37-478c-b81f-daf153106c94,2
6411,b2b2025e-a46e-4643-a1a6-31b8af864874,2
6415,4b3a2b47-bb2c-4280-b9ea-0a3be4a715b6,3
6421,60e301f9-b951-45cd-bfc0-0f905b316c85,3
6423,16b0b4e7-90a8-45df-ac59-1d6191a0d4d5,3
6427,4311eb6a-bfb2-4296-87cf-d88f7988eea3,2
6428,4311eb6a-bfb2-4296-87cf-d88f7988eea3,3
6439,e58db97e-736b-41c0-a216-2fe42a2207f6,3
6441,fda518a6-ab8d-46c3-88b5-222224c4919e,2
6443,0577e2cc-e46d-4e44-a69e-a93da68d3990,2
6447,6806f25d-6d42-484a-b94a-d29c7c408cc4,3
